filename,noise_variance
5025.png,14594.395819234836
5939.png,15179.505924250525
4816.png,11160.51354290124
5549.png,11955.225015611972
3624.png,9709.565751458666
3168.png,10425.095711276392
90.png,8285.631383543749
2362.png,10629.904062833297
1540.png,14887.160251474941
3419.png,11913.283902739146
5249.png,15215.20938731074
4918.png,13105.205209565764
5494.png,11400.85883768921
2954.png,10096.263452153977
5149.png,10540.503329150453
3720.png,5235.8159104171955
4539.png,8802.63350798953
4878.png,15223.705829080332
4632.png,14896.838653597017
262.png,14389.783500604897
4237.png,12676.410946935492
364.png,11842.841745221389
1311.png,12119.960124037476
2029.png,6553.076364950674
1832.png,15252.537670172102
4221.png,11589.312736229856
5637.png,14346.301023576585
215.png,8364.138447317055
2005.png,9287.488469125072
1235.png,1794.0506785708942
4759.png,11460.78020478956
3635.png,6102.36385914927
5619.png,11318.634580154025
4018.png,11766.619835056052
2206.png,11855.138656470517
958.png,5575.814998608964
1906.png,12583.54788198426
769.png,13550.77571309088
5394.png,8245.026202336618
4064.png,12475.966437421008
1446.png,6718.876740740499
4487.png,9457.531527363119
2569.png,9653.836480782307
1504.png,10935.237318132038
414.png,9545.65751423169
1764.png,5011.123557596968
2145.png,9420.33238573251
920.png,11969.257049141364
2168.png,12518.160656571441
4735.png,10091.29633860114
614.png,9879.599115396848
439.png,11312.85441175426
1696.png,10517.449681222051
5084.png,12431.118402688857
2835.png,14373.307691707623
3055.png,12263.598709934859
4695.png,8564.480012036971
5034.png,10966.085535081214
3018.png,6885.481362995114
1111.png,11060.882433122566
20.png,12402.037110398878
1459.png,11573.55067433554
181.png,9940.509619385843
471.png,11673.008926129934
2597.png,11982.856021727972
3191.png,14398.534395250108
5471.png,12551.115099401872
5139.png,12163.159275476775
83.png,6975.212085135805
4372.png,9962.256672982916
4447.png,11272.79761998891
2087.png,14524.85698704677
4829.png,10543.8453457913
3358.png,9380.647020148219
3570.png,10617.192595717088
1587.png,14288.509142651374
5541.png,11140.210820821736
2131.png,7614.105202674655
5922.png,14976.055909350045
5475.png,9720.582730836086
5531.png,10071.80744932121
4139.png,11991.151950400576
1582.png,11665.046634534216
2769.png,12424.861108334742
1682.png,7312.501993310612
2723.png,12176.72195733119
5231.png,9595.445543653414
3915.png,11301.761790285156
4176.png,14594.42681088625
3649.png,5354.72652240829
829.png,10859.155408021772
412.png,11605.84064373853
4796.png,11506.317918311384
597.png,4954.186126945206
1102.png,10930.643359055375
3086.png,9830.13890895631
3384.png,8044.942683912033
1835.png,15218.427999021895
1749.png,1518.7015759970275
2353.png,10021.795060766468
809.png,8096.615240353073
3714.png,8932.288941009929
2487.png,15214.070846183855
5389.png,8688.464259065286
3718.png,7637.713895755497
3239.png,9902.249125012277
467.png,9910.806220958359
2255.png,12044.998087548305
2512.png,14812.428286822274
910.png,11132.043879158451
473.png,1772.6025058437701
1442.png,9851.768640290795
5464.png,11374.22890154355
3772.png,8900.369322066841
1768.png,6181.7564020978325
1645.png,10681.79801232603
587.png,6820.708866023318
3404.png,9391.371415826237
1977.png,8295.509116614017
1083.png,8862.913734961567
426.png,9032.986121870697
3788.png,10551.515101751822
770.png,13193.958383607716
2953.png,9426.748203346773
5324.png,15232.173366197754
731.png,15216.173449263117
2266.png,11878.57742680178
4861.png,11732.733683635195
5505.png,12471.491038284608
5206.png,11641.244469899764
3505.png,11900.442964915554
2732.png,12525.68143686837
5552.png,12925.847609376988
389.png,12814.989669924227
1136.png,10556.330362892864
4171.png,11530.933140002764
1716.png,15152.969197838544
691.png,14917.918270485523
3173.png,14089.07045435477
4683.png,11317.379635773228
4643.png,15234.299116351915
3832.png,7461.231060701359
2773.png,13140.792880094608
2253.png,12353.953833168956
2557.png,10287.973543402239
3228.png,9529.103604107328
1190.png,9519.670554985902
864.png,9663.156067817874
1638.png,11295.36057027855
1271.png,8758.751245655194
1284.png,8418.37990374932
1313.png,9744.958670604703
38.png,12255.083600314962
5560.png,5686.163786349572
5871.png,15228.426250724431
4760.png,8632.743902720385
3905.png,9728.94184340674
1182.png,1155.4665675189895
3693.png,9845.731960281113
4076.png,11080.941587920039
4900.png,12999.516697395706
5970.png,9942.633181620773
5007.png,13025.414437442478
1947.png,11679.850716090219
4099.png,11919.910326525747
1936.png,12995.066739130614
5635.png,14496.200119643227
2933.png,8942.45415031737
2209.png,12232.779979788003
4533.png,5681.941844605114
1902.png,14933.670473600312
3895.png,6634.135193039345
1247.png,9001.242339235867
1976.png,9454.37575464011
3459.png,13211.905077316556
1009.png,9640.654286735356
3666.png,8888.12362788748
151.png,6669.284017979764
913.png,11010.008832624539
3965.png,10517.79829444587
3859.png,13771.136641982059
5124.png,11622.519443186064
5297.png,14861.632479979939
2305.png,11550.186705852007
1209.png,4940.5362843438825
3276.png,15202.223302966793
5243.png,1296.858101305694
3181.png,11891.531375531766
2.png,10106.559562899854
900.png,8824.084932614223
806.png,12261.476347029791
3872.png,7986.074039454195
1005.png,9592.36273223661
3614.png,6255.656048674874
1385.png,11989.616280074495
2194.png,14841.066965931215
3511.png,14858.43628337177
3815.png,12236.254367703668
4305.png,9885.951378915119
530.png,14946.362034379266
5915.png,15189.63569304589
4899.png,5680.960017990118
5891.png,12539.081070832033
5828.png,11587.340686336503
4700.png,11572.999366349452
3263.png,9062.569548769476
3307.png,15299.220684478476
1033.png,14845.23803331172
3281.png,11199.379382438827
1467.png,14872.179742122968
1089.png,15312.884319197938
349.png,11567.624586961258
5131.png,10043.492828726838
3979.png,8107.656217400165
3506.png,12147.168018897573
4811.png,10080.106187486006
5089.png,12267.145184852727
5359.png,13729.963481657604
4389.png,8736.872972496467
2679.png,8836.846653123881
5335.png,14878.124660784055
3985.png,12198.83012639077
4032.png,11862.637597582747
5317.png,14877.085502169015
4233.png,12291.10013194047
5835.png,8869.190662746838
3339.png,8225.595315464167
702.png,14837.561496198452
5484.png,7879.577313614482
4331.png,10004.931397261993
3104.png,12671.043742029895
2563.png,11157.009385919282
2617.png,11500.748024367342
4054.png,13719.56277488277
335.png,14294.017508590003
886.png,9762.161237308868
223.png,14075.77746676641
5053.png,12167.178174374143
1115.png,10201.720866619451
4477.png,11422.570300021745
5890.png,14926.204559096848
3016.png,6617.009935985962
5748.png,12104.090432865547
272.png,12406.784124353026
2104.png,14624.030884072557
1595.png,10693.230761805773
4795.png,12848.238699974223
5481.png,8725.560835638737
4005.png,9337.17922917135
5566.png,13056.010205368355
2986.png,11750.32862168328
1253.png,1053.6024372085046
3835.png,13881.291594623954
10.png,9736.40477052076
2326.png,14328.789578697324
5897.png,15182.471528115222
1851.png,15215.409393081136
1070.png,12016.092333127035
2375.png,10498.917908943942
5713.png,11556.775915082137
598.png,9838.254719214388
956.png,8374.06140940858
1180.png,10573.89050209975
1223.png,12328.876947796978
1769.png,9266.790402044218
82.png,10172.40352586471
1753.png,13815.745684960119
2968.png,9702.449636729634
3532.png,14846.818873809243
4577.png,15234.779574717362
5944.png,8697.306244051482
1215.png,5646.242429352501
4642.png,15206.394288283022
4320.png,12364.678108785813
5183.png,12903.190058441918
3113.png,10166.312148300321
2887.png,15178.353906772436
3969.png,11345.253138331489
4386.png,9284.12367085489
4073.png,14401.52127299355
1119.png,11576.228408453511
3389.png,8690.717137937456
2142.png,11784.373475736524
4166.png,11924.451138654436
4949.png,12603.810263319632
4181.png,12033.042582442547
5792.png,11518.95924677389
2949.png,11251.298570172232
3873.png,9233.057346028292
5693.png,11896.201696552964
5430.png,11564.84967602515
3906.png,11303.857608443415
2590.png,12037.969737770045
3601.png,9861.191792202419
3775.png,6120.417842781918
3183.png,11754.457863164671
1346.png,12761.291361427526
2877.png,10563.17710653858
1120.png,11313.458072963698
5848.png,9322.759697919282
4168.png,11741.145932897361
5815.png,10757.410469450515
5724.png,12945.53509401503
2379.png,10380.46367986413
460.png,9937.186228155704
5508.png,6986.318411385293
242.png,10759.659787513854
5080.png,11854.8334778786
3096.png,10026.526379685189
4160.png,12057.645124082306
2189.png,12486.280621062655
2369.png,12382.16892181046
4488.png,11666.89013212448
2411.png,8638.396061684727
404.png,10329.31490359872
2283.png,11551.255804553137
5276.png,15183.74920832472
4165.png,12330.936663500068
5786.png,9015.185994564465
251.png,14849.458969777415
3087.png,14860.709071775464
4021.png,13070.927035589059
4686.png,8923.417124438918
5009.png,6511.426383376316
5233.png,10143.231434124094
3954.png,9962.508400308954
2709.png,11942.384035066209
174.png,5557.583698711291
4451.png,10839.790267632228
808.png,11350.083167401817
5153.png,9260.68301094476
4841.png,14310.67129229091
4287.png,10691.282562338616
2197.png,11628.305931689109
4454.png,10648.281686438842
1480.png,8241.316928985183
3564.png,11576.03253686292
250.png,14449.280676487428
943.png,9939.059547151937
3201.png,5742.793858972283
3462.png,15067.36129192037
2529.png,15162.243740283377
3216.png,3665.8821956911447
3700.png,8990.595369750521
5561.png,9023.70869752604
1306.png,11973.182731295643
5953.png,11578.670041098678
5396.png,9384.52812108859
3750.png,10117.931439490827
3148.png,10038.418022113392
440.png,10029.002639444767
4189.png,11925.202454229884
3466.png,14479.857878035624
4116.png,8308.538554814517
5739.png,11680.922505664763
4012.png,12160.230972562696
5867.png,15205.467174276631
5240.png,10886.303631739795
5967.png,12288.609270038134
1169.png,10315.47696914207
1728.png,1949.245551392817
2707.png,11823.839277027548
3662.png,5512.53222804649
2736.png,10087.200300869825
2687.png,12090.405577245989
2694.png,11148.638733979535
1008.png,11283.897368457861
131.png,12352.851733891552
2811.png,10840.161030686371
3904.png,11676.238009085724
5021.png,13106.680105770592
2501.png,14904.708970365187
2424.png,836.6093204711078
3139.png,11849.153537920036
3304.png,15229.706136303845
3677.png,9730.799359440847
4777.png,11112.234919993483
3968.png,10524.267244821678
397.png,10020.600222406982
1162.png,11483.195132229495
5444.png,12027.21805373986
4036.png,14418.97828492742
1637.png,14229.959042431881
2810.png,7788.34395892124
36.png,11607.797590933784
4174.png,11942.401810151738
2162.png,10911.682216306985
5006.png,11823.674173593565
2787.png,11832.9599195922
3291.png,15224.766026833739
2000.png,11528.523806391455
4789.png,8889.184266885633
2191.png,11208.556481014071
1624.png,11768.111414101517
1962.png,9112.260555309147
2824.png,11194.982066608853
953.png,9281.18042448885
1129.png,10560.429447873563
4395.png,10817.6239680184
3284.png,15211.389332169874
3251.png,8750.880862780004
1717.png,15192.05572906307
1939.png,11629.06089324542
5730.png,11502.025301749314
1562.png,10836.935043036263
2395.png,10178.388014093704
2686.png,11517.970781920983
1193.png,7454.4900970774115
3560.png,10671.087902379075
157.png,11676.693763402383
182.png,9181.495330964535
143.png,8616.495841227952
852.png,7909.6910697313315
3246.png,6459.118095661733
4562.png,15266.336936269341
3270.png,14956.878804214766
5118.png,14583.652172050632
3822.png,7294.319391074566
5154.png,11733.304447085713
1360.png,8714.78309715786
2722.png,11683.488142971697
5063.png,14797.041352950611
221.png,8458.405826199718
5916.png,15214.996047096456
2634.png,11357.458871966266
3797.png,5046.499879146814
2942.png,12927.660462407874
1299.png,9626.52809069055
2674.png,10186.784028691322
3182.png,9852.13037637807
1842.png,12613.495303208705
968.png,10146.720483024365
3719.png,12360.613823825739
746.png,10958.530518448775
2433.png,1862.4156133985375
4440.png,11168.496484615729
3396.png,9591.263422234922
1803.png,14899.060711180035
387.png,12532.641977627101
383.png,11925.385939770333
570.png,1323.1358120864065
4656.png,15289.515136682661
3951.png,10075.810425982358
1225.png,7222.067325557424
2948.png,11043.566868712618
835.png,8615.705507112729
700.png,15251.271312675797
1993.png,13167.12721901772
208.png,6582.052575226692
2360.png,10008.303618886637
2120.png,12878.142524586967
3225.png,8768.650998984807
3933.png,8593.47376722764
4262.png,9932.124516296304
1014.png,12903.349519250101
1201.png,5362.523445638489
3496.png,10467.525253797063
5096.png,14853.57426809341
4915.png,10173.11654104152
2496.png,15273.913294208916
1648.png,11301.783235558183
152.png,10178.546796643383
5061.png,12202.178462337424
2085.png,14289.922428237403
5072.png,14296.777852580532
1672.png,9793.051076229458
5917.png,15199.256283539327
4462.png,9383.031956281786
2587.png,9619.562196421877
2646.png,11790.209842332877
2212.png,10750.299910838825
5421.png,7899.345082829563
1492.png,11707.104362812619
2960.png,5664.974295571116
5622.png,14944.29111204453
1714.png,8571.059085538953
3309.png,14944.713988493393
5872.png,15215.125183031982
3116.png,13490.31282277467
3548.png,14611.182465727868
3760.png,10920.552635721333
1847.png,15226.864891916353
5202.png,9496.394630119541
2993.png,10146.204250216952
4684.png,12073.793812155056
137.png,8898.629335855963
4473.png,7628.2229367221635
1448.png,13193.826918644094
2836.png,15060.850470559144
4286.png,11346.828527024687
906.png,9035.286189846953
4230.png,9228.977459874677
908.png,11534.816603860241
1063.png,12041.868298345646
5470.png,8009.508881713912
3787.png,1660.9862117620523
5331.png,15222.422286867792
2984.png,9026.564235092359
2520.png,15170.086394760601
2235.png,11956.64020721678
5207.png,11866.241471272633
5193.png,10308.599519562209
3861.png,9525.378108066605
5907.png,15209.097539621782
556.png,14895.10745491838
5337.png,15223.654751180988
2905.png,15236.582827702672
2348.png,10597.457281816003
1979.png,11775.47873767956
2974.png,12099.571793440376
3175.png,10518.564765584275
5116.png,14841.118231446942
2452.png,3489.2089960740623
312.png,10034.7229389108
4497.png,1523.4028081518486
2219.png,10469.505242997282
1287.png,12658.03126499984
3995.png,8793.493625766736
2655.png,11996.172296090215
2538.png,13572.179149183376
3278.png,15228.289203817645
4828.png,9280.367622245778
81.png,13040.509737627513
2290.png,15208.805259491679
1152.png,9841.894777329024
3743.png,1546.9361665540068
3185.png,11519.798244331903
3254.png,9882.406879815913
4122.png,14291.482865630194
3083.png,11346.781349642983
2719.png,11465.036897194756
239.png,14927.053700844957
3503.png,10489.430407629572
5237.png,8447.797671162874
5948.png,12543.919616856701
1391.png,7180.956332938294
4905.png,6406.793605971165
1125.png,9828.913115885734
1239.png,1537.4287470409756
1155.png,9658.433951141193
4573.png,15217.437624999759
3212.png,917.903211486751
2926.png,13210.321540684186
5981.png,11602.131388740914
5719.png,9970.133702023259
3108.png,11588.63024851712
2595.png,12340.884205584125
5747.png,10990.70134049352
66.png,4896.041882826527
4909.png,11021.870986738231
3049.png,12159.289030919661
58.png,8781.267111516854
2874.png,10130.289091296103
3118.png,11393.022486669552
1292.png,8396.145761247375
1293.png,8562.997675088034
661.png,14857.99357286742
4199.png,14772.349282565507
2098.png,14702.579726716687
453.png,10339.503527681289
5972.png,9704.830846277006
4341.png,9899.523312755997
1854.png,14897.7356474206
2775.png,11841.73852704422
4875.png,11806.201847938573
4806.png,11708.229105611006
2973.png,7344.150494839891
1956.png,13087.536418235828
1569.png,11702.284077165717
417.png,10637.359825784912
483.png,1499.9381049337999
4401.png,9793.480196220566
1091.png,14005.948777611966
764.png,11843.173196466734
5057.png,14280.357437527582
5793.png,10127.616007209874
4630.png,14832.551570144547
5134.png,14457.651710494143
3556.png,12133.776034001892
5060.png,13460.794596661148
897.png,11603.387517115281
3010.png,9444.168770881588
4743.png,11616.635202361056
4583.png,15218.878387284054
3279.png,14797.241987953912
960.png,9393.274372343833
5103.png,11484.995605563174
902.png,9047.924242615178
4821.png,5610.817179672153
732.png,14916.392559142385
2177.png,11581.811334909286
3944.png,7459.738961686376
3438.png,10192.182027239849
1213.png,9724.221161646145
2684.png,9623.58771242927
1062.png,13020.269454636453
2500.png,14775.732835771107
214.png,7174.115749195036
5673.png,12799.604988159175
2883.png,15227.22825742518
5638.png,15279.11211414394
979.png,7244.32626718415
1888.png,15183.704410027518
3834.png,1858.3643402603063
3064.png,14692.787099953784
5234.png,2074.296592348487
4744.png,10782.878389464093
5708.png,12198.037087417437
4067.png,13517.764801857546
1183.png,7527.044464261462
3850.png,15192.89549446218
4085.png,11772.275333025485
5032.png,9817.588915161497
3342.png,12969.988915893995
2195.png,12154.09796968301
4097.png,14835.115519081448
1353.png,13385.370240979364
3826.png,2046.3150425589986
4198.png,10402.198648193
4400.png,11877.67810331183
1085.png,9945.111057119933
5442.png,9809.001755425044
122.png,9569.218126854366
5357.png,11052.598739452218
392.png,11189.794952106484
2389.png,12283.627870537064
4247.png,13889.41076942824
5376.png,10011.367958491897
2254.png,14534.229450015844
5245.png,15221.273749277017
3598.png,9803.164038049043
639.png,8175.88733652811
4056.png,15064.545075883989
5525.png,11098.566406428981
684.png,10646.39537453449
2477.png,15236.412971692456
712.png,15199.87357026873
932.png,10201.075648880447
735.png,14896.366090946376
734.png,15204.298477194554
5387.png,8605.310958133086
2403.png,9900.878184083977
3424.png,10286.098545140452
4801.png,9897.96263364991
722.png,15182.769688093194
5311.png,15219.944725273139
4211.png,13163.917109301043
914.png,11465.318809875753
2480.png,15189.171850176861
2988.png,13016.769940591472
2263.png,12033.64579565485
2427.png,9112.565388164385
5383.png,12226.651854138061
5248.png,15196.833605187847
2790.png,9589.164417901588
3565.png,11764.74583408202
2425.png,10841.932719630828
5762.png,7583.300078633763
855.png,8254.996099448917
1476.png,15064.241016348715
2351.png,14069.349665233956
5700.png,12113.468996000964
5743.png,11438.176901545095
934.png,8861.545636143414
5714.png,12347.76098340128
3887.png,8743.844867562959
3914.png,8053.7549962115
1793.png,10264.740772282636
5777.png,11279.73926477658
339.png,11946.906999342704
3517.png,12282.891998819949
5125.png,10658.680358323563
5253.png,14925.612554333718
276.png,10597.161291380016
5252.png,15166.70377085778
1470.png,12647.795227262419
2479.png,15209.97602379798
4420.png,10088.190688380471
848.png,9787.199641596642
2083.png,14905.00222942588
1270.png,7360.243504853607
3923.png,9458.799094476937
3482.png,8855.527886629938
5827.png,10129.225265479121
2628.png,8622.833193481516
865.png,11439.835695382139
3691.png,2664.2759128688926
2828.png,12139.049246427698
5165.png,11633.951203985109
3166.png,12402.163315456064
3140.png,9868.52105756982
1388.png,9757.011334399256
2873.png,11941.151388950528
939.png,13058.575521182023
3378.png,9308.114455847031
3298.png,14942.317628371255
1366.png,11399.252889441512
4657.png,14827.509709971406
3839.png,14956.454309054872
2878.png,12256.481111461133
2561.png,8924.768794581221
5090.png,14763.254046232352
2880.png,11837.459037135573
1744.png,5017.803647405592
4951.png,9889.936152408764
2313.png,11709.536639442502
2746.png,9809.287735748883
2204.png,14832.246304871554
5639.png,14097.379506487725
5384.png,11398.67227537417
1277.png,10221.485567670097
5123.png,10529.796950475178
5171.png,11330.197886658512
1963.png,8690.316127008922
5358.png,11679.288012994619
5385.png,11546.057184335898
187.png,11710.79318847342
1930.png,15251.410571103735
5670.png,11753.756707838736
1898.png,15225.651927456409
1248.png,2285.892470670439
3810.png,7224.541857772121
5865.png,14855.380192180104
4131.png,9893.752808740726
5683.png,14396.167823341033
5738.png,10690.820153034445
3305.png,13982.554090916485
3776.png,2332.736672971177
4302.png,9179.045923353884
996.png,10158.374200220163
2241.png,10158.722011311831
4994.png,8869.674129017822
5172.png,10278.741069467387
4095.png,12192.201166083143
4593.png,14953.440789565448
2407.png,1594.5779567753566
3259.png,12315.95587534199
1439.png,9989.378672171573
1204.png,5416.810169253962
5182.png,10498.615295553242
2909.png,10301.00412022925
3948.png,9587.375738680661
2867.png,12175.164422880582
2997.png,10778.732290389064
3129.png,10764.019491906187
1801.png,15209.540567238124
5323.png,15221.644060721614
2765.png,8626.838763925298
5682.png,12128.565270165043
4592.png,15290.142409701877
4876.png,15051.435800012421
3171.png,8707.30792356999
106.png,9342.871249142665
4130.png,9940.937183196771
585.png,10259.048777574451
4479.png,10621.621912207302
4284.png,10681.960868283506
2048.png,10077.618532338574
1775.png,923.567592563955
336.png,14887.269617044361
3100.png,14857.91990941564
279.png,14762.737681342027
3557.png,12224.510458896162
2247.png,11096.907085868155
1114.png,12115.821271807754
4967.png,10845.752578760621
577.png,7392.7122439566865
5476.png,11942.818965193992
1965.png,12678.383238028406
1382.png,6371.312337077798
356.png,11844.500621427587
2755.png,11263.813938038536
4378.png,10386.522123520559
1928.png,14862.470033772583
117.png,11970.042893649497
4676.png,9674.146230085385
4134.png,14449.9462565041
937.png,12177.5546473816
1557.png,14847.194228800205
4930.png,10060.514387973164
4285.png,10907.097728668112
1419.png,8480.01649787074
1877.png,15212.31533455498
3405.png,9537.693131064852
917.png,8422.532535978089
1719.png,15190.114391862777
220.png,12278.092084329392
2991.png,12937.728108884881
5320.png,15176.319363024017
2222.png,14257.458011411185
4265.png,10471.082789722412
4108.png,13607.31755786031
5734.png,11813.491150220578
391.png,11094.676491895896
277.png,12257.660761228222
3095.png,11926.333847451635
2289.png,9156.902505639144
4241.png,9376.51040780744
5408.png,8111.217611492144
4445.png,10403.396578607118
3789.png,10229.61713394846
1901.png,15208.916376491983
617.png,9469.61696807514
584.png,9158.983655014472
1196.png,10834.818302860216
5235.png,5000.6846153805245
300.png,14747.121964978245
2682.png,7686.005072451006
2127.png,14582.214346423105
667.png,14928.902791486247
5577.png,12165.634778973226
4906.png,9090.260540678666
4366.png,9465.268701906363
2963.png,10190.05795088613
2318.png,10270.511295083299
425.png,10674.514884901055
4911.png,10895.961481736533
5537.png,11261.389103658288
1903.png,15218.46450966398
5636.png,15395.700292239375
3245.png,10830.052605415163
1484.png,14783.286423526963
4823.png,9521.271564382498
4363.png,12067.593641935056
1720.png,15199.213230817679
2316.png,11587.657279056139
1679.png,7188.274666460906
2636.png,9106.801004966534
1574.png,11925.136613471961
4061.png,14109.553318094053
5452.png,9488.699342438878
244.png,12728.11878236632
3237.png,7196.263662184288
2080.png,14908.89951790248
1761.png,9297.260044736888
5564.png,8699.248209035262
2658.png,8655.264140806368
3513.png,14535.997737466778
329.png,11020.535721707287
282.png,14866.008990336839
5963.png,12458.017855902499
2845.png,15388.548103579027
5733.png,12988.362607869829
890.png,11993.754093018551
4062.png,8926.059571776166
1465.png,14260.64972127058
2436.png,7619.224785252304
4596.png,15204.674817649315
1440.png,12689.674126525928
1192.png,4861.017253186429
2699.png,8073.48143918515
2200.png,14605.308174381991
1149.png,10650.858211743209
5757.png,11954.846013691593
1138.png,12562.361158790623
2564.png,9756.640734231152
5373.png,13284.977361931238
2061.png,10023.152808760888
5563.png,8691.14829573208
2268.png,11586.188722663988
1688.png,9291.133259242322
3154.png,11922.013965348498
4483.png,8379.983049527256
263.png,14823.236643794688
4517.png,1436.226947622254
1317.png,8075.003008999538
354.png,12008.555200102346
4716.png,9771.041211476671
4342.png,11807.741579087906
650.png,14901.859839579041
3370.png,8326.39838641118
3661.png,4684.36659545015
2158.png,10634.808136308939
2304.png,9727.147242488225
5523.png,11423.461276897515
1620.png,10111.965398576795
3584.png,12752.045042052452
3267.png,8329.412063667745
2648.png,11475.580889970623
3136.png,11818.655733195921
1022.png,10729.818243397956
166.png,13202.016339505584
1345.png,10264.005178197143
2989.png,9823.684069181423
4324.png,9866.346751633031
5264.png,15205.39597400379
4544.png,10730.903148271109
2337.png,14107.458502831969
4453.png,9685.03739780124
2733.png,8766.80508490213
594.png,6802.192958625039
2328.png,10115.769679105215
5098.png,11496.399721129674
1828.png,15251.770732874162
3583.png,12011.037155485534
582.png,7217.196623110878
5343.png,15255.213519940258
3867.png,9620.155465818243
1355.png,7319.9072660743
1654.png,10238.44837388268
5070.png,10660.174659879689
4133.png,11643.674352685495
3773.png,7130.09244126634
947.png,11761.310987168497
2443.png,1123.2861190777983
1260.png,1421.9742503885539
4931.png,11906.8764341397
680.png,15221.6982966735
1527.png,10742.128540427495
1560.png,11652.938537599528
5201.png,9719.812684105404
1523.png,14839.150823530024
1647.png,11749.638794545162
5718.png,11445.842041887314
5838.png,10550.205832616497
5145.png,12641.268536240817
3177.png,9112.736310626531
5360.png,10998.467761628714
2006.png,13044.774017381551
4889.png,9457.787553436223
3417.png,11088.495350922962
4154.png,14751.744151407807
1181.png,9364.995194513667
320.png,12340.201210889792
2192.png,12160.429108951997
5175.png,10746.155556955875
4701.png,9571.849017533634
2164.png,11948.333793257374
3939.png,11684.48005170943
1020.png,11927.176039664293
2785.png,13113.382383131368
5287.png,15201.567333929637
1468.png,13903.403652231096
1972.png,11357.485446633495
5425.png,11354.837413385547
4833.png,12388.206000433722
1518.png,12244.74708450144
5553.png,10302.452997053288
4330.png,9965.526514622941
1865.png,15188.629616125589
5314.png,14936.926379480396
3124.png,11906.648337823151
3986.png,9224.752481509826
952.png,11718.273160646
2385.png,9977.602270625639
5952.png,11368.708535314317
4535.png,1958.2806923135195
437.png,14383.005444191464
572.png,9398.494705735064
3840.png,15233.377249057563
4393.png,14225.841716309344
1591.png,12606.575768557797
2555.png,12363.292037700838
5771.png,10292.69613885844
5166.png,10466.05216779298
4945.png,11619.186127956189
997.png,7944.602383808624
4822.png,11927.38534605997
2813.png,10075.614089495588
2581.png,12381.024156673906
1713.png,12462.302916934568
4333.png,12448.050597477632
2552.png,9087.61090894846
5829.png,9083.177175555995
2401.png,9702.117407199004
4618.png,11147.482116709805
5895.png,15202.222225841988
2092.png,14873.847877419592
5853.png,9454.833426764326
4831.png,7745.388352906319
4403.png,10591.488865802552
3708.png,13791.762000965302
2553.png,9834.235567005766
5634.png,14540.235370112929
18.png,11471.772535484139
4938.png,5604.763554954755
2929.png,9640.87652240234
2464.png,15048.485382954595
3575.png,10013.967088895302
63.png,9572.243964487037
3576.png,10851.307564400593
3399.png,10001.337049789585
4343.png,9946.57159914131
455.png,11874.953681396695
2532.png,14915.36236221483
2322.png,11562.707833739296
2036.png,8934.670987071055
1917.png,15203.21884056662
1572.png,10898.994212028463
5973.png,10538.912336721405
3727.png,12548.805607847225
5565.png,5627.304942529482
2797.png,13241.833999526843
1259.png,9208.85693269469
1473.png,14824.137189669764
1815.png,14861.05117449616
5746.png,10262.166448932378
1164.png,14302.109417202231
4714.png,8790.261387119117
5679.png,9997.577615761447
2614.png,9365.642711458013
1286.png,12014.946690386361
5931.png,15257.548263168486
4489.png,1260.4805466114408
4719.png,9086.889325274347
5990.png,11046.680770797131
936.png,10517.060098169519
5846.png,10933.498476008766
2588.png,12273.952947255782
2633.png,8269.5654748199
1079.png,9732.492003667963
4623.png,14848.397818977124
5395.png,9876.392572332397
2521.png,15032.369937458718
4594.png,15219.267687448872
4347.png,9896.25060128339
3668.png,8191.605164893342
5840.png,9174.641674727873
4002.png,11279.457190013567
1449.png,9376.330820101102
5883.png,15220.561371638905
3707.png,7205.217080090361
1706.png,9122.143978299915
4094.png,14799.757633339621
435.png,12109.383758737633
1681.png,8851.387186456848
3551.png,12150.245438166581
5582.png,13307.205117393818
3461.png,14775.799533653159
294.png,12109.138079372298
5427.png,12324.248669835217
2651.png,8231.424026992941
5974.png,11379.303283735077
534.png,15235.869635702285
5540.png,13756.415711126772
1821.png,15225.992344375434
745.png,13827.861948695247
4009.png,7214.360492905503
2299.png,11134.53449487247
264.png,12961.76408213008
1966.png,13541.824845055968
1980.png,11978.075782410966
21.png,11826.910140582075
4574.png,15211.659027009702
5969.png,9563.107287360643
1752.png,10600.933063504595
3973.png,13027.119842270957
1546.png,10952.550261397519
3455.png,9259.072432892794
2695.png,12038.37340935236
5814.png,12088.004104603368
3782.png,10348.752072325107
1657.png,11103.624060138505
954.png,13002.096885115998
3717.png,9003.52616663372
4161.png,12122.935890294933
5351.png,15191.195686106152
5729.png,14349.76196691101
5661.png,14436.942251273475
1968.png,11245.964725948057
495.png,5907.694878632378
12.png,11877.110871807727
3900.png,11344.395120447683
4380.png,10971.330541343366
1905.png,15197.342229662607
3464.png,14807.424769640433
2514.png,8852.650790270685
2237.png,12059.645763686927
3169.png,10650.865251432388
4568.png,15022.185442237982
739.png,14900.252034860341
3483.png,14870.34114082623
3264.png,8668.217383212352
514.png,13080.144262487274
616.png,8596.540723402324
5094.png,10947.383946489823
2647.png,8683.73077909141
720.png,15204.524280218144
4513.png,10338.87085827533
4098.png,13421.317901281584
5826.png,12488.654837422957
792.png,8799.570581461052
5000.png,4963.511946114661
3706.png,10471.183058888448
4680.png,11167.83008893203
5528.png,8296.289448559435
